116.74475843208748,178.22971741112124,171.11577028258887
74.87499999999983,135.04428251121064,128.8279147982067
82.25939165036907,253.61819653335715,253.57880892965522
105.74582392776526,98.99352896914287,90.45598194131229
34.71067738231909,86.49138920780723,82.62571756601584
148.50069637883016,142.2566155988856,132.53272980501427
109.96680559690368,253.49851146175183,253.10940756176572
187.73743500866578,181.48700173310237,168.33448873483528
82.7647593097183,223.34968210717534,219.52225249772937
88.66411363319838,82.97465534048324,76.04191616766144
66.77298311444648,192.2673545966228,187.33958724202625
125.03155603917263,116.84287268770461,107.04678998911662
160.16362308254224,226.65960555149758,219.0102264426589
70.37816362566207,66.46792230724355,60.792230723950354
195.99535603715088,250.65723131357933,247.27200353825452
