179.48423645320224,160.2536945812808,35.416502463054144
216.01394369902687,195.14969744804057,66.50065772165232
217.44916448560525,192.3442721964977,46.266559291322764
106.7721667645329,79.15854374633028,17.557839107457497
180.73191250701097,119.04823331463774,34.46307721069347
39.06887052341605,30.234159779614373,5.776859504132091
201.93450834879434,177.01762523191087,37.221706864563934
196.9813883299801,177.34079476861163,55.601609657947904
174.91180342255396,135.19438350153578,57.028521281263885
241.7728285077952,220.42984409799533,110.61915367483283
237.23153252480716,162.59242925395077,50.69900771775093
212.84638675817538,137.0423899878886,37.024424707307126
235.84879725085906,211.30271790065484,69.92970946579203
144.18014081087645,105.76644816703083,33.01917941247867
154.82947863582913,135.33869070952568,24.02979223833781
